   145.05820    -41.07060    146.27920    -41.35000      2.99724    106.75793
   145.05820    -41.07060    146.04980    -41.43470      3.00359     92.25280
   145.05820    -41.07060    145.93940    -41.55980      2.98818     91.51567
   145.05820    -41.07060    146.59680    -41.32200      3.06604    131.73202
   145.05820    -41.07060    146.76730    -41.29250      3.04235    145.14177
   145.05820    -41.07060    146.16440    -41.70850      3.02179    116.39022
   145.05820    -41.07060    146.23530    -41.45950      3.01801    107.46683
   145.05820    -41.07060    146.84870    -41.55860      3.07378    159.07602
   145.05820    -41.07060    146.42520    -41.46570      2.97321    122.40447
   145.05820    -41.07060    145.89300    -41.24600      3.00778     72.55786
   145.05820    -41.07060    146.55040    -41.72250      3.11235    144.03492
   145.05820    -41.07060    145.82630    -41.38200      3.04219     72.97468
   145.05820    -41.07060    146.92670    -41.25550      3.03545    157.75801
